CustomerID,recency_days,frequency,monetary,r_score,f_score,m_score,segment,segment_group_order
15260,100,7,1810.77,2,3,4,At Risk,4
17629,5,8,1814.1200000000001,5,3,4,Loyal Customers,2
17828,22,4,1820.0900000000001,4,2,4,New Customers,3
16169,8,4,1822.9700000000003,5,2,4,New Customers,3
17705,3,9,1823.52,5,3,4,Loyal Customers,2
16153,49,5,1824.23,3,2,4,New Customers,3
17702,30,4,1824.37,4,2,4,New Customers,3
18122,8,6,1826.21,5,2,4,New Customers,3
15203,25,6,1827.8000000000004,4,2,4,New Customers,3
16152,268,1,1829.04,1,1,4,Lost,6
14665,60,5,1835.6999999999998,3,2,4,New Customers,3
13048,14,4,1835.91,4,2,4,New Customers,3
15827,73,14,1836.09,2,4,4,At Risk,4
13650,16,6,1836.34,4,2,4,New Customers,3
18287,42,3,1837.28,3,2,4,New Customers,3
14459,155,1,1837.9199999999996,2,1,4,Lost,6
13924,1,6,1838.8499999999997,5,2,4,New Customers,3
14216,3,4,1839.2999999999997,5,2,4,New Customers,3
14113,3,4,1840.4199999999998,5,2,4,New Customers,3
16455,63,7,1841.18,3,3,4,Loyal Customers,2
16102,42,3,1842.14,3,2,4,New Customers,3
17015,28,3,1842.56,4,2,4,New Customers,3
12950,2,3,1843.0,5,2,4,New Customers,3
18180,4,6,1843.75,5,2,4,New Customers,3
17519,17,6,1844.02,4,2,4,New Customers,3
12381,4,5,1845.31,5,2,4,New Customers,3
12383,184,5,1850.56,1,2,4,About to Sleep,5
13421,40,2,1851.08,3,2,4,New Customers,3
16979,3,6,1851.9999999999998,5,2,4,New Customers,3
12963,8,8,1856.6300000000003,5,3,4,Loyal Customers,2
14305,71,3,1858.96,3,2,4,New Customers,3
17873,80,5,1859.1600000000003,2,2,4,About to Sleep,5
12423,0,8,1859.3100000000002,5,3,4,Loyal Customers,2
14887,79,1,1862.0,2,1,4,Lost,6
16201,3,4,1863.4699999999998,5,2,4,New Customers,3
17787,152,4,1865.19,2,2,4,About to Sleep,5
14524,31,9,1867.6800000000003,4,3,4,Loyal Customers,2
16841,36,6,1869.8199999999997,3,2,4,New Customers,3
17469,16,5,1870.9700000000003,4,2,4,New Customers,3
16474,7,7,1871.5,5,3,4,Loyal Customers,2
13982,39,4,1871.8099999999997,3,2,4,New Customers,3
16986,29,2,1873.2,4,2,4,New Customers,3
17293,8,9,1875.1099999999997,5,3,4,Loyal Customers,2
15367,57,4,1877.5899999999997,3,2,4,New Customers,3
17738,19,4,1879.05,4,2,4,New Customers,3
16128,17,5,1880.22,4,2,4,New Customers,3
13890,1,10,1883.81,5,3,4,Loyal Customers,2
16170,50,6,1885.0500000000002,3,2,4,New Customers,3
15641,105,4,1887.1999999999998,2,2,4,About to Sleep,5
12371,44,2,1887.9600000000003,3,2,4,New Customers,3
14934,81,2,1890.9400000000005,2,2,4,About to Sleep,5
17870,2,12,1894.35,5,4,4,Champions,1
17463,16,5,1896.4099999999999,4,2,4,New Customers,3
12762,7,2,1898.5200000000007,5,2,4,New Customers,3
14250,7,3,1904.0500000000006,5,2,4,New Customers,3
15819,49,4,1905.4499999999998,3,2,4,New Customers,3
14210,105,6,1905.8400000000001,2,2,4,About to Sleep,5
17228,15,8,1906.0899999999995,4,3,4,Loyal Customers,2
16426,2,10,1908.2500000000002,5,3,4,Loyal Customers,2
14285,21,4,1910.0100000000002,4,2,4,New Customers,3
17368,23,8,1912.67,4,3,4,Loyal Customers,2
15021,8,9,1914.8199999999997,5,3,4,Loyal Customers,2
16942,12,9,1920.5900000000001,5,3,4,Loyal Customers,2
13094,21,12,1927.3200000000002,4,4,4,Champions,1
16983,12,7,1931.25,5,3,4,Loyal Customers,2
14978,72,5,1931.4199999999996,2,2,4,About to Sleep,5
14655,8,4,1932.23,5,2,4,New Customers,3
12528,9,6,1933.4799999999998,5,2,4,New Customers,3
15157,3,3,1936.0700000000002,5,2,4,New Customers,3
15864,22,6,1936.3200000000002,4,2,4,New Customers,3
14472,103,8,1936.84,2,3,4,At Risk,4
14418,3,3,1937.25,5,2,4,New Customers,3
15518,64,8,1942.4499999999996,3,3,4,Loyal Customers,2
15814,16,4,1945.3300000000004,4,2,4,New Customers,3
14653,1,8,1947.5500000000002,5,3,4,Loyal Customers,2
14533,24,7,1949.7200000000003,4,3,4,Loyal Customers,2
17554,1,5,1952.4499999999998,5,2,4,New Customers,3
12853,134,6,1957.1,2,2,4,About to Sleep,5
14498,42,5,1957.3200000000002,3,2,4,New Customers,3
15351,12,7,1960.1100000000001,5,3,4,Loyal Customers,2
17218,4,10,1960.7199999999998,5,3,4,Loyal Customers,2
17790,26,14,1965.55,4,4,4,Champions,1
12674,38,4,1970.6,3,2,4,New Customers,3
17997,74,8,1970.6699999999996,2,3,4,At Risk,4
16341,24,4,1971.8700000000003,4,2,4,New Customers,3
17422,16,6,1979.37,4,2,4,New Customers,3
13725,49,8,1980.5599999999995,3,3,4,Loyal Customers,2
13590,11,6,1981.9199999999998,5,2,4,New Customers,3
13246,18,6,1987.3,4,2,4,New Customers,3
17088,28,4,1991.01,4,2,4,New Customers,3
17679,52,2,1992.1100000000006,3,2,4,New Customers,3
18204,71,3,1993.6999999999998,3,2,4,New Customers,3
17827,5,5,1995.46,5,2,4,New Customers,3
16698,226,2,1998.0,1,2,4,About to Sleep,5
13305,4,10,2000.8599999999997,5,3,4,Loyal Customers,2
18188,15,3,2001.0399999999997,4,2,4,New Customers,3
15493,32,5,2001.7999999999993,4,2,4,New Customers,3
16754,372,1,2002.4,1,1,4,Lost,6
17082,33,2,2003.85,3,2,4,New Customers,3
14462,66,11,2004.0199999999998,3,3,4,Loyal Customers,2
14217,1,17,2004.98,5,5,4,Champions,1
14730,1,8,2005.06,5,3,4,Loyal Customers,2
16098,87,8,2005.63,2,3,4,At Risk,4
15372,137,1,2007.4,2,1,4,Lost,6
15531,8,2,2007.4400000000003,5,2,4,New Customers,3
14506,17,5,2012.17,4,2,4,New Customers,3
15341,80,1,2020.52,2,1,4,Lost,6
14544,24,2,2024.4500000000003,4,2,4,New Customers,3
16358,1,4,2027.5000000000005,5,2,4,New Customers,3
17337,151,4,2027.8700000000006,2,2,4,About to Sleep,5
16409,36,5,2028.8799999999994,3,2,4,New Customers,3
13630,5,7,2031.7800000000002,5,3,4,Loyal Customers,2
17846,85,1,2033.1,2,1,4,Lost,6
18069,26,5,2036.67,4,2,4,New Customers,3
13593,108,5,2037.0799999999997,2,2,4,About to Sleep,5
12585,234,2,2040.1,1,2,4,About to Sleep,5
14001,45,3,2043.0800000000002,3,2,4,New Customers,3
13450,26,6,2043.7199999999998,4,2,4,New Customers,3
17090,4,7,2043.95,5,3,4,Loyal Customers,2
17597,213,1,2044.3700000000003,1,1,4,Lost,6
13495,7,5,2044.8700000000001,5,2,4,New Customers,3
17625,18,4,2046.9999999999998,4,2,4,New Customers,3
14232,42,5,2048.07,3,2,4,New Customers,3
17612,53,6,2048.45,3,2,4,New Customers,3
17086,7,6,2050.0800000000004,5,2,4,New Customers,3
16150,42,6,2053.02,3,2,4,New Customers,3
14188,30,6,2054.36,4,2,4,New Customers,3
17667,66,5,2055.5099999999998,3,2,4,New Customers,3
12518,0,5,2056.8900000000003,5,2,4,New Customers,3
14409,71,6,2059.4500000000003,2,2,4,About to Sleep,5
16281,72,1,2062.06,2,1,4,Lost,6
12928,35,5,2062.7,3,2,5,New Customers,3
12948,16,7,2064.95,4,3,5,Loyal Customers,2
14482,18,6,2068.1499999999996,4,2,5,New Customers,3
18219,2,10,2069.7700000000004,5,3,5,Loyal Customers,2
18241,9,17,2073.0899999999997,5,5,5,Champions,1
14209,10,6,2073.4300000000003,5,2,5,New Customers,3
14696,4,7,2078.95,5,3,5,Loyal Customers,2
18231,192,5,2083.27,1,2,5,About to Sleep,5
16954,0,9,2085.0800000000004,5,3,5,Loyal Customers,2
14810,40,11,2087.88,3,3,5,Loyal Customers,2
18044,4,10,2088.6,5,3,5,Loyal Customers,2
13297,7,4,2089.8500000000004,5,2,5,New Customers,3
13571,12,12,2092.3199999999997,5,4,5,Champions,1
17490,0,7,2092.32,5,3,5,Loyal Customers,2
14306,51,2,2093.3199999999997,3,2,5,New Customers,3
18283,3,16,2094.88,5,4,5,Champions,1
17191,28,7,2095.1299999999997,4,3,5,Loyal Customers,2
16875,67,5,2095.5299999999997,3,2,5,New Customers,3
12610,22,5,2099.54,4,2,5,New Customers,3
13126,4,8,2099.6400000000003,5,3,5,Loyal Customers,2
15815,63,5,2100.6,3,2,5,New Customers,3
17861,3,8,2100.8,5,3,5,Loyal Customers,2
14515,17,6,2102.09,4,2,5,New Customers,3
14461,148,3,2103.06,2,2,5,About to Sleep,5
18093,93,4,2106.52,2,2,5,About to Sleep,5
18173,86,4,2106.84,2,2,5,About to Sleep,5
13265,53,5,2107.66,3,2,5,New Customers,3
14691,30,5,2114.33,4,2,5,New Customers,3
18008,70,9,2116.19,3,3,5,Loyal Customers,2
18061,21,10,2119.4100000000003,4,3,5,Loyal Customers,2
13632,24,5,2121.27,4,2,5,New Customers,3
15058,25,11,2124.9900000000002,4,3,5,Loyal Customers,2
14640,24,6,2125.08,4,2,5,New Customers,3
16407,12,10,2126.93,5,3,5,Loyal Customers,2
14360,31,4,2128.2299999999996,4,2,5,New Customers,3
13517,59,3,2128.42,3,2,5,New Customers,3
17400,126,5,2129.9599999999996,2,2,5,About to Sleep,5
12560,5,3,2134.01,5,2,5,New Customers,3
14828,196,3,2139.7599999999998,1,2,5,About to Sleep,5
17272,42,4,2148.6299999999997,3,2,5,New Customers,3
16966,8,7,2154.97,5,3,5,Loyal Customers,2
13224,60,2,2155.9500000000007,3,2,5,New Customers,3
16379,4,4,2157.4,5,2,5,New Customers,3
14407,107,6,2157.73,2,2,5,About to Sleep,5
16456,99,5,2158.37,2,2,5,About to Sleep,5
12935,2,7,2160.7,5,3,5,Loyal Customers,2
13755,3,9,2161.3499999999995,5,3,5,Loyal Customers,2
12633,58,4,2163.98,3,2,5,New Customers,3
12501,336,1,2169.3899999999994,1,1,5,Lost,6
12909,39,5,2178.67,3,2,5,New Customers,3
12856,7,6,2179.9300000000003,5,2,5,New Customers,3
14341,45,8,2182.28,3,3,5,Loyal Customers,2
15394,9,4,2183.54,5,2,5,New Customers,3
16628,29,5,2188.05,4,2,5,New Customers,3
15123,7,2,2199.3099999999995,5,2,5,New Customers,3
17406,333,3,2200.4199999999996,1,2,5,About to Sleep,5
13831,16,6,2202.99,4,2,5,New Customers,3
15179,18,5,2206.95,4,2,5,New Customers,3
15797,113,4,2207.4,2,2,5,About to Sleep,5
13862,18,8,2209.3599999999997,4,3,5,Loyal Customers,2
12653,148,2,2209.85,2,2,5,About to Sleep,5
12876,57,2,2218.0200000000004,3,2,5,New Customers,3
15811,22,6,2218.62,4,2,5,New Customers,3
15722,35,5,2222.56,3,2,5,New Customers,3
13365,33,2,2225.37,3,2,5,New Customers,3
12783,2,6,2225.91,5,2,5,New Customers,3
17591,73,7,2225.97,2,3,5,At Risk,4
14825,3,12,2226.9100000000008,5,4,5,Champions,1
14226,28,5,2232.1899999999996,4,2,5,New Customers,3
18242,72,4,2232.49,2,2,5,About to Sleep,5
15834,70,4,2233.75,3,2,5,New Customers,3
16076,3,10,2234.7300000000005,5,3,5,Loyal Customers,2
14700,32,3,2235.3,3,2,5,New Customers,3
14560,7,22,2237.77,5,5,5,Champions,1
16743,29,7,2238.0899999999997,4,3,5,Loyal Customers,2
14211,53,9,2241.0999999999995,3,3,5,Loyal Customers,2
15665,168,2,2242.0100000000007,2,2,5,About to Sleep,5
16771,33,5,2246.81,3,2,5,New Customers,3
15235,217,12,2247.51,1,4,5,At Risk,4
17442,36,6,2248.56,3,2,5,New Customers,3
16293,21,10,2248.99,4,3,5,Loyal Customers,2
14432,9,6,2255.51,5,2,5,New Customers,3
16209,88,5,2262.62,2,2,5,About to Sleep,5
16057,16,7,2263.1200000000003,4,3,5,Loyal Customers,2
13700,26,10,2265.1200000000003,4,3,5,Loyal Customers,2
14466,29,7,2272.3999999999996,4,3,5,Loyal Customers,2
17768,8,3,2273.1800000000003,5,2,5,New Customers,3
13317,66,6,2273.68,3,2,5,New Customers,3
16782,10,13,2279.9,5,4,5,Champions,1
12684,7,7,2283.6299999999997,5,3,5,Loyal Customers,2
17696,38,8,2285.71,3,3,5,Loyal Customers,2
13527,33,7,2287.5099999999998,3,3,5,Loyal Customers,2
12615,2,4,2291.19,5,2,5,New Customers,3
15704,140,4,2293.62,2,2,5,About to Sleep,5
13115,11,4,2294.78,5,2,5,New Customers,3
15105,18,7,2298.93,4,3,5,Loyal Customers,2
16550,108,5,2298.97,2,2,5,About to Sleep,5
16735,78,5,2300.5600000000004,2,2,5,About to Sleep,5
15288,43,5,2306.52,3,2,5,New Customers,3
13704,5,9,2308.06,5,3,5,Loyal Customers,2
13994,3,6,2313.14,5,2,5,New Customers,3
15365,25,7,2314.32,4,3,5,Loyal Customers,2
14290,11,5,2314.65,5,2,5,New Customers,3
17211,26,8,2317.22,4,3,5,Loyal Customers,2
17744,3,6,2322.4,5,2,5,New Customers,3
17313,31,1,2328.8399999999997,4,1,5,New Customers,3
15785,32,5,2328.97,4,2,5,New Customers,3
12782,4,5,2330.92,5,2,5,New Customers,3
15281,58,9,2332.15,3,3,5,Loyal Customers,2
17954,5,12,2332.72,5,4,5,Champions,1
18257,39,8,2337.6300000000006,3,3,5,Loyal Customers,2
12584,3,9,2338.15,5,3,5,Loyal Customers,2
18259,24,3,2338.6000000000004,4,2,5,New Customers,3
12704,7,8,2340.8399999999997,5,3,5,Loyal Customers,2
14309,8,9,2352.53,5,3,5,Loyal Customers,2
15140,52,7,2354.25,3,3,5,Loyal Customers,2
14440,8,5,2357.68,5,2,5,New Customers,3
14030,18,8,2360.0899999999997,4,3,5,Loyal Customers,2
17634,36,9,2361.9700000000007,3,3,5,Loyal Customers,2
12457,66,7,2363.2299999999996,3,3,5,Loyal Customers,2
15755,10,6,2364.25,5,2,5,New Customers,3
13908,79,4,2369.55,2,2,5,About to Sleep,5
14930,108,3,2372.8599999999997,2,2,5,About to Sleep,5
17434,2,7,2373.82,5,3,5,Loyal Customers,2
13722,131,3,2375.4100000000008,2,2,5,About to Sleep,5
15270,15,7,2379.49,4,3,5,Loyal Customers,2
14239,43,11,2380.85,3,3,5,Loyal Customers,2
14554,10,4,2381.04,5,2,5,New Customers,3
14493,7,5,2383.24,5,2,5,New Customers,3
17530,1,11,2384.999999999999,5,3,5,Loyal Customers,2
15370,40,7,2386.0499999999997,3,3,5,Loyal Customers,2
13141,84,5,2388.75,2,2,5,About to Sleep,5
18065,5,14,2392.8300000000004,5,4,5,Champions,1
15980,88,3,2398.86,2,2,5,About to Sleep,5
17589,60,4,2404.17,3,2,5,New Customers,3
12397,35,2,2409.8999999999996,3,2,5,New Customers,3
15373,8,12,2415.91,5,4,5,Champions,1
15089,10,6,2420.8400000000006,5,2,5,New Customers,3
17722,96,4,2424.04,2,2,5,About to Sleep,5
16143,3,6,2424.94,5,2,5,New Customers,3
13949,2,6,2427.3199999999997,5,2,5,New Customers,3
17071,28,9,2429.03,4,3,5,Loyal Customers,2
15527,18,8,2429.78,4,3,5,Loyal Customers,2
14163,87,4,2445.91,2,2,5,About to Sleep,5
15674,73,5,2446.6,2,2,5,About to Sleep,5
13784,9,11,2462.79,5,3,5,Loyal Customers,2
17131,5,5,2463.17,5,2,5,New Customers,3
15750,2,8,2465.48,5,3,5,Loyal Customers,2
12455,73,6,2466.8599999999997,2,2,5,About to Sleep,5
17164,32,7,2467.35,3,3,5,Loyal Customers,2
14502,19,11,2470.6699999999996,4,3,5,Loyal Customers,2
14766,8,6,2473.3700000000003,5,2,5,New Customers,3
17188,11,7,2474.2299999999996,5,3,5,Loyal Customers,2
17682,10,6,2474.33,5,2,5,New Customers,3
13588,15,9,2478.95,4,3,5,Loyal Customers,2
13507,3,4,2479.1600000000003,5,2,5,New Customers,3
14315,44,6,2481.13,3,2,5,New Customers,3
16710,19,10,2483.0400000000004,4,3,5,Loyal Customers,2
12913,4,5,2483.6299999999997,5,2,5,New Customers,3
12483,17,8,2484.98,4,3,5,Loyal Customers,2
16477,63,7,2494.4600000000005,3,3,5,Loyal Customers,2
15932,4,8,2495.8700000000003,5,3,5,Loyal Customers,2
12517,28,5,2502.84,4,2,5,New Customers,3
13695,31,15,2504.13,4,4,5,Champions,1
12352,36,8,2506.0399999999995,3,3,5,Loyal Customers,2
15271,7,15,2507.0699999999997,5,4,5,Champions,1
15245,134,3,2515.8400000000006,2,2,5,About to Sleep,5
13394,1,8,2520.02,5,3,5,Loyal Customers,2
17449,2,7,2520.86,5,3,5,Loyal Customers,2
13975,31,6,2526.2799999999997,4,2,5,New Customers,3
17314,24,8,2527.92,4,3,5,Loyal Customers,2
14659,8,9,2529.9300000000007,5,3,5,Loyal Customers,2
13471,1,4,2531.58,5,2,5,New Customers,3
17700,16,4,2534.64,4,2,5,New Customers,3
14776,51,11,2538.2999999999997,3,3,5,Loyal Customers,2
13344,67,3,2543.7200000000003,3,2,5,New Customers,3
14676,31,6,2548.24,4,2,5,New Customers,3
14701,10,9,2549.369999999999,5,3,5,Loyal Customers,2
14334,16,8,2552.21,4,3,5,Loyal Customers,2
15572,4,7,2552.86,5,3,5,Loyal Customers,2
16308,37,4,2560.0,3,2,5,New Customers,3
18245,7,7,2567.06,5,3,5,Loyal Customers,2
15485,30,3,2575.0,4,2,5,New Customers,3
16912,28,11,2575.379999999999,4,3,5,Loyal Customers,2
14546,5,5,2578.09,5,2,5,New Customers,3
13911,57,9,2580.9100000000003,3,3,5,Loyal Customers,2
15033,4,10,2586.6700000000005,5,3,5,Loyal Customers,2
14243,8,10,2588.770000000001,5,3,5,Loyal Customers,2
13895,28,4,2593.07,4,2,5,New Customers,3
16919,156,11,2596.4500000000007,2,3,5,At Risk,4
12600,28,10,2599.0400000000004,4,3,5,Loyal Customers,2
17317,46,3,2600.34,3,2,5,New Customers,3
13983,29,12,2603.4300000000003,4,4,5,Champions,1
14408,10,7,2606.53,5,3,5,Loyal Customers,2
13136,56,5,2607.61,3,2,5,New Customers,3
16241,9,13,2607.870000000001,5,4,5,Champions,1
12726,28,7,2609.1000000000004,4,3,5,Loyal Customers,2
18075,23,10,2611.7499999999995,4,3,5,Loyal Customers,2
12836,59,5,2612.86,3,2,5,New Customers,3
14397,2,19,2612.96,5,5,5,Champions,1
15782,9,3,2614.7400000000002,5,2,5,New Customers,3
13021,4,9,2616.3799999999997,5,3,5,Loyal Customers,2
14262,8,8,2618.2299999999996,5,3,5,Loyal Customers,2
16255,16,8,2619.9100000000003,4,3,5,Loyal Customers,2
18210,1,6,2621.38,5,2,5,New Customers,3
17965,37,14,2622.5699999999993,3,4,5,Loyal Customers,2
13644,16,4,2624.2600000000007,4,2,5,New Customers,3
13422,64,1,2626.3000000000006,3,1,5,New Customers,3
18077,8,11,2633.01,5,3,5,Loyal Customers,2
17402,4,13,2633.85,5,4,5,Champions,1
12520,79,5,2634.2600000000007,2,2,5,About to Sleep,5
13771,64,4,2634.45,3,2,5,New Customers,3
13804,30,7,2635.79,4,3,5,Loyal Customers,2
15752,39,7,2637.38,3,3,5,Loyal Customers,2
17655,10,7,2638.9400000000005,5,3,5,Loyal Customers,2
13658,9,5,2639.17,5,2,5,New Customers,3
18260,172,6,2643.2,2,2,5,About to Sleep,5
16618,31,5,2647.5899999999992,4,2,5,New Customers,3
13851,95,3,2651.4600000000005,2,2,5,About to Sleep,5
12721,31,6,2656.1299999999997,4,2,5,New Customers,3
15671,18,7,2657.13,4,3,5,Loyal Customers,2
14439,319,1,2661.24,1,1,5,Lost,6
12360,52,3,2662.06,3,2,5,New Customers,3
14713,9,11,2666.36,5,3,5,Loyal Customers,2
13883,10,5,2674.4800000000005,5,2,5,New Customers,3
17346,3,15,2676.5600000000004,5,4,5,Champions,1
12625,211,2,2683.8199999999997,1,2,5,About to Sleep,5
17386,7,6,2686.4200000000005,5,2,5,New Customers,3
18097,7,6,2697.8,5,2,5,New Customers,3
14732,8,8,2702.49,5,3,5,Loyal Customers,2
14107,51,7,2703.2299999999996,3,3,5,Loyal Customers,2
13654,43,6,2707.3299999999995,3,2,5,New Customers,3
13285,23,4,2709.12,4,2,5,New Customers,3
17069,28,9,2709.7000000000003,4,3,5,Loyal Customers,2
15796,1,8,2711.56,5,3,5,Loyal Customers,2
12708,29,10,2712.9100000000003,4,3,5,Loyal Customers,2
12380,21,4,2724.8100000000004,4,2,5,New Customers,3
12840,143,4,2726.77,2,2,5,About to Sleep,5
16003,29,5,2735.37,4,2,5,New Customers,3
16938,8,4,2736.380000000002,5,2,5,New Customers,3
15696,33,8,2736.46,3,3,5,Loyal Customers,2
14125,10,3,2740.4300000000003,5,2,5,New Customers,3
14808,39,8,2741.1699999999996,3,3,5,Loyal Customers,2
12669,150,3,2744.03,2,2,5,About to Sleep,5
15321,70,3,2748.310000000001,3,2,5,New Customers,3
13971,18,8,2758.26,4,3,5,Loyal Customers,2
14854,78,7,2759.83,2,3,5,At Risk,4
15114,30,10,2760.559999999999,4,3,5,Loyal Customers,2
15356,31,10,2766.5,4,3,5,Loyal Customers,2
13870,2,8,2770.94,5,3,5,Loyal Customers,2
17838,26,5,2779.3,4,2,5,New Customers,3
14121,3,4,2780.149999999999,5,2,5,New Customers,3
12388,15,6,2780.6600000000008,4,2,5,New Customers,3
17213,40,7,2781.2299999999996,3,3,5,Loyal Customers,2
14626,23,4,2791.27,4,2,5,New Customers,3
17739,11,7,2791.3500000000004,5,3,5,Loyal Customers,2
12758,116,2,2791.59,2,2,5,About to Sleep,5
12578,21,2,2794.5099999999993,4,2,5,New Customers,3
13769,2,10,2796.5099999999998,5,3,5,Loyal Customers,2
15993,8,7,2797.569999999998,5,3,5,Loyal Customers,2
16764,3,13,2799.25,5,4,5,Champions,1
16081,56,5,2806.9,3,2,5,New Customers,3
13230,4,16,2806.9699999999993,5,4,5,Champions,1
18230,9,7,2810.2000000000003,5,3,5,Loyal Customers,2
14903,21,5,2810.63,4,2,5,New Customers,3
12356,22,3,2811.4300000000003,4,2,5,New Customers,3
16871,22,6,2812.3399999999997,4,2,5,New Customers,3
13174,16,3,2817.03,4,2,5,New Customers,3
14842,43,4,2824.6900000000005,3,2,5,New Customers,3
17596,23,7,2827.93,4,3,5,Loyal Customers,2
14572,3,7,2832.84,5,3,5,Loyal Customers,2
14852,58,6,2836.6900000000005,3,2,5,New Customers,3
15984,2,10,2837.6699999999996,5,3,5,Loyal Customers,2
16928,80,17,2847.6,2,5,5,At Risk,4
18145,12,4,2861.55,5,2,5,New Customers,3
12685,28,6,2863.0800000000004,4,2,5,New Customers,3
14535,60,3,2864.189999999999,3,2,5,New Customers,3
13901,72,5,2867.2000000000007,2,2,5,About to Sleep,5
14711,10,11,2868.7999999999997,5,3,5,Loyal Customers,2
15628,4,9,2870.24,5,3,5,Loyal Customers,2
14005,9,5,2874.72,5,2,5,New Customers,3
17728,3,3,2876.0100000000016,5,2,5,New Customers,3
14251,1,5,2879.7,5,2,5,New Customers,3
15673,88,4,2881.0200000000004,2,2,5,About to Sleep,5
16633,17,6,2883.0999999999995,4,2,5,New Customers,3
13735,24,4,2885.2400000000002,4,2,5,New Customers,3
12408,32,5,2888.55,3,2,5,New Customers,3
18144,7,12,2888.7500000000005,5,4,5,Champions,1
17644,1,11,2895.640000000001,5,3,5,Loyal Customers,2
12438,14,2,2906.85,4,2,5,New Customers,3
14112,22,7,2915.1500000000005,4,3,5,Loyal Customers,2
12906,11,5,2919.8099999999995,5,2,5,New Customers,3
15606,61,9,2920.16,3,3,5,Loyal Customers,2
17512,28,10,2924.99,4,3,5,Loyal Customers,2
14530,25,6,2925.9099999999994,4,2,5,New Customers,3
16316,64,8,2938.91,3,3,5,Loyal Customers,2
17444,147,3,2940.0400000000004,2,2,5,About to Sleep,5
17084,35,2,2949.75,3,2,5,New Customers,3
14868,3,8,2953.5899999999997,5,3,5,Loyal Customers,2
17924,11,7,2962.4999999999995,5,3,5,Loyal Customers,2
16497,49,6,2965.69,3,2,5,New Customers,3
15854,4,12,2974.65,5,4,5,Champions,1
14032,2,11,2975.5899999999997,5,3,5,Loyal Customers,2
13451,26,5,2976.1500000000005,4,2,5,New Customers,3
14639,52,6,2984.4900000000002,3,2,5,New Customers,3
15687,8,9,2993.1,5,3,5,Loyal Customers,2
14307,88,6,2995.72,2,2,5,About to Sleep,5
12670,10,5,2996.05,5,2,5,New Customers,3
17504,206,9,2997.0300000000007,1,3,5,At Risk,4
17659,17,12,2999.4600000000005,4,4,5,Champions,1
15521,40,8,3000.2000000000007,3,3,5,Loyal Customers,2
12916,138,4,3006.15,2,2,5,About to Sleep,5
12754,235,4,3010.74,1,2,5,About to Sleep,5
18094,81,7,3017.2999999999997,2,3,5,At Risk,4
12395,19,12,3018.63,4,4,5,Champions,1
12598,9,8,3023.0800000000004,5,3,5,Loyal Customers,2
16709,84,5,3029.870000000001,2,2,5,About to Sleep,5
16393,2,13,3046.2100000000005,5,4,5,Champions,1
16940,52,3,3049.8799999999987,3,2,5,New Customers,3
17799,22,11,3055.93,4,3,5,Loyal Customers,2
14456,5,9,3062.3999999999996,5,3,5,Loyal Customers,2
16686,47,7,3062.829999999999,3,3,5,Loyal Customers,2
13631,99,11,3070.42,2,3,5,At Risk,4
12910,23,8,3075.0400000000004,4,3,5,Loyal Customers,2
18272,2,6,3078.58,5,2,5,New Customers,3
16218,29,7,3084.6800000000007,4,3,5,Loyal Customers,2
15998,36,5,3089.9700000000003,3,2,5,New Customers,3
13362,9,4,3090.7400000000007,5,2,5,New Customers,3
17059,29,5,3095.0399999999995,4,2,5,New Customers,3
13135,196,1,3096.0,1,1,5,Lost,6
14565,95,4,3099.12,2,2,5,About to Sleep,5
14257,64,5,3099.7200000000003,3,2,5,New Customers,3
15491,95,6,3100.0899999999997,2,2,5,About to Sleep,5
16905,5,7,3102.4299999999994,5,3,5,Loyal Customers,2
14099,16,11,3104.1700000000005,4,3,5,Loyal Customers,2
13869,123,4,3104.949999999998,2,2,5,About to Sleep,5
16678,2,12,3109.99,5,4,5,Champions,1
16326,5,14,3110.9599999999996,5,4,5,Champions,1
13685,2,7,3119.4399999999996,5,3,5,Loyal Customers,2
16156,8,9,3122.04,5,3,5,Loyal Customers,2
13742,16,12,3131.02,4,4,5,Champions,1
14235,75,5,3144.8599999999997,2,2,5,About to Sleep,5
15065,37,4,3158.13,3,2,5,New Customers,3
17863,59,6,3159.9999999999995,3,2,5,New Customers,3
15861,12,9,3165.36,5,3,5,Loyal Customers,2
16041,30,3,3166.4,4,2,5,New Customers,3
16837,31,11,3170.9799999999996,4,3,5,Loyal Customers,2
17231,12,10,3174.32,5,3,5,Loyal Customers,2
17672,50,2,3178.17,3,2,5,New Customers,3
12456,44,3,3181.04,3,2,5,New Customers,3
14844,63,4,3189.810000000001,3,2,5,New Customers,3
13758,11,7,3190.55,5,3,5,Loyal Customers,2
17685,16,7,3191.53,4,3,5,Loyal Customers,2
13868,7,2,3192.54,5,2,5,New Customers,3
17220,24,14,3198.250000000001,4,4,5,Champions,1
16107,17,7,3204.1600000000003,4,3,5,Loyal Customers,2
14388,10,8,3212.84,5,3,5,Loyal Customers,2
13268,17,11,3214.6899999999996,4,3,5,Loyal Customers,2
13880,21,13,3219.7699999999995,4,4,5,Champions,1
14175,59,3,3222.3,3,2,5,New Customers,3
17050,96,6,3228.84,2,2,5,About to Sleep,5
15443,1,7,3236.9099999999994,5,3,5,Loyal Customers,2
13047,31,10,3237.5400000000004,4,3,5,Loyal Customers,2
13952,217,2,3251.071,1,2,5,About to Sleep,5
17723,127,6,3276.4000000000005,2,2,5,About to Sleep,5
